sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1232_1.jpg,Outdoor Chair - Left Side View,1,0,,,,,,,,,blue,0,#56B2DD,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap-1172_1.jpg,Outdoor Chair,4,1,default,,,,,,,,pink,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,blue,,,
R74B88-136,,Default,simple,Products/Chairs,Default Category,base,,,,4/24/2014 19:50:04,,,,,"<p>Rattan Outdoor Furniture&rsquo;s Bringhton outdoor patio chaise lounge brings ultimate luxury and incredible durability with this one-of-a-kind uniquely fashioned outdoor patio chaise lounge. Our Bringhton collection features all-weather, powder-coated alumunium framing covered in Rehau, a UV-resistant and weather-resistant resin wicker. See how beautiful our high-resilience (HR) ultra-plush cushioning wrapped in Allure fabric feels, resisting color fading and seasonal mildew to keep your outdoor patio chaise lounge looking like new for years to come.</p>
<ul>
<li>Product Overview</li>
<li>Dimensions:186 x 68 x 58</li>
<li>Features: Adjustable back, hand-woven</li>
<li>Cushion material: Polyester fiber; 100%</li>
<li>Allure fabric is made out of Olefin 100%, UV and mildew-resistant</li>
<li>Reversible zippered cushions with contrasting welting</li>
<li>Rehau woven wicker on rust-proof alumunium frame</li>
<li>1-year limited manufacturer warranty</li>
<li>Weight capacity: 250.0 Lbs</li>
<li>Imported</li>
</ul>",,,1,/p/h/photos.ap-1172_1_1.jpg,Outdoor Chairs,,,,,Rattan Outdoor Furniture Brighton Outdoor Chairs,,1781,Use config,Use config,Outdoor Chairs,7/1/2014 0:00:00,7/31/2014 0:00:00,Block after Info Column,,930,1,The Brighton Collection,/p/h/photos.ap-1172_1_1.jpg,Outdoor Chairs,7/14/2014 0:00:00,,,1,2,/p/h/photos.ap-1172_1_1.jpg,,5/24/2014 20:47:54,outdoor-chairs,outdoor-chairs,4,331,84,81,1,0,81,1,1,1,0,1,1,,1,81,1,81,1,81,1,81,81,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1182.jpg,Outdoor Chairs - Right Side View with Model,3,0,,drop_down,color,1,,,0,1,peach,0,#EDDFCC,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1169.jpg,Outdoor Chairs - Right Side View,2,0,,,,,,,,,pink,0,#DD95BC,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1232.jpg,Outdoor Chairs - Left Side View,1,0,,,,,,,,,blue,0,#56B2DD,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap-1172_1_1.jpg,Outdoor Chairs,4,1,default,,,,,,,,pink,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,blue,,,
R74B88-137,,Default,simple,Products/Chairs,Default Category,base,,,,4/24/2014 19:50:04,,,,,"<p>Rattan Outdoor Furniture&rsquo;s Bringhton outdoor patio chaise lounge brings ultimate luxury and incredible durability with this one-of-a-kind uniquely fashioned outdoor patio chaise lounge. Our Bringhton collection features all-weather, powder-coated alumunium framing covered in Rehau, a UV-resistant and weather-resistant resin wicker. See how beautiful our high-resilience (HR) ultra-plush cushioning wrapped in Allure fabric feels, resisting color fading and seasonal mildew to keep your outdoor patio chaise lounge looking like new for years to come.</p>
<ul>
<li>Product Overview</li>
<li>Dimensions:186 x 68 x 58</li>
<li>Features: Adjustable back, hand-woven</li>
<li>Cushion material: Polyester fiber; 100%</li>
<li>Allure fabric is made out of Olefin 100%, UV and mildew-resistant</li>
<li>Reversible zippered cushions with contrasting welting</li>
<li>Rehau woven wicker on rust-proof alumunium frame</li>
<li>1-year limited manufacturer warranty</li>
<li>Weight capacity: 250.0 Lbs</li>
<li>Imported</li>
</ul>",,,1,/p/h/photos.ap-1172_1.jpg,Outdoor Club Chairs,,,,,Rattan Outdoor Furniture Brighton Outdoor Club Chairs,,1781,Use config,Use config,Outdoor Club Chairs,7/1/2014 0:00:00,7/31/2014 0:00:00,Block after Info Column,,930,1,The Brighton Collection,/p/h/photos.ap-1172_1.jpg,Outdoor Club Chairs,7/14/2014 0:00:00,,,1,2,/p/h/photos.ap-1172_1.jpg,,5/24/2014 20:47:54,outdoor-club-chairs,outdoor-club-chairs,4,331,103,81,1,0,81,1,1,1,0,1,1,,1,81,1,81,1,81,1,81,81,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1182_1.jpg,Outdoor Club Chairs - Right Side View with Model,3,0,,drop_down,color,1,,,0,1,peach,0,#EDDFCC,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1169_1.jpg,Outdoor Club Chairs - Right Side View,2,0,,,,,,,,,pink,0,#DD95BC,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1232_1.jpg,Outdoor Club Chairs - Left Side View,1,0,,,,,,,,,blue,0,#56B2DD,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap-1172_1.jpg,Outdoor Club Chairs,4,1,default,,,,,,,,pink,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,blue,,,
R74B33-137,,Default,simple,Products/Tables,Default Category,base,,,,4/24/2014 19:50:04,,,,,"<p>Rattan Outdoor Furniture&rsquo;s Bringhton outdoor patio chaise lounge brings ultimate luxury and incredible durability with this one-of-a-kind uniquely fashioned outdoor patio chaise lounge. Our Bringhton collection features all-weather, powder-coated alumunium framing covered in Rehau, a UV-resistant and weather-resistant resin wicker. See how beautiful our high-resilience (HR) ultra-plush cushioning wrapped in Allure fabric feels, resisting color fading and seasonal mildew to keep your outdoor patio chaise lounge looking like new for years to come.</p>
<ul>
<li>Product Overview</li>
<li>Dimensions:186 x 68 x 58</li>
<li>Features: Adjustable back, hand-woven</li>
<li>Cushion material: Polyester fiber; 100%</li>
<li>Allure fabric is made out of Olefin 100%, UV and mildew-resistant</li>
<li>Reversible zippered cushions with contrasting welting</li>
<li>Rehau woven wicker on rust-proof alumunium frame</li>
<li>1-year limited manufacturer warranty</li>
<li>Weight capacity: 250.0 Lbs</li>
<li>Imported</li>
</ul>",,,1,/p/h/photos.ap-1172_1_1.jpg,Outdoor Coffee Table,,,,,Rattan Outdoor Furniture Brighton Outdoor Coffee Table,,1782,Use config,Use config,Outdoor Coffee Table,7/1/2014 0:00:00,7/31/2014 0:00:00,Block after Info Column,,931,1,The Brighton Collection,/p/h/photos.ap-1172_1_1.jpg,Outdoor Coffee Table,7/15/2014 0:00:00,,,1,2,/p/h/photos.ap-1172_1_1.jpg,,5/24/2014 20:47:54,outdoor-coffee-table,outdoor-coffee-table,4,332,85,82,1,0,82,1,1,1,0,1,1,,1,82,1,82,1,82,1,82,82,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1182.jpg,Outdoor Coffee Table - Right Side View with Model,3,0,,drop_down,color,1,,,0,1,peach,0,#EDDFCC,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1169.jpg,Outdoor Coffee Table - Right Side View,2,0,,,,,,,,,pink,0,#DD95BC,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1232.jpg,Outdoor Coffee Table - Left Side View,1,0,,,,,,,,,blue,0,#56B2DD,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap-1172_1_1.jpg,Outdoor Coffee Table,4,1,default,,,,,,,,pink,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,blue,,,
R74B33-138,,Default,simple,Products/Tables,Default Category,base,,,,4/24/2014 19:50:04,,,,,"<p>Rattan Outdoor Furniture&rsquo;s Bringhton outdoor patio chaise lounge brings ultimate luxury and incredible durability with this one-of-a-kind uniquely fashioned outdoor patio chaise lounge. Our Bringhton collection features all-weather, powder-coated alumunium framing covered in Rehau, a UV-resistant and weather-resistant resin wicker. See how beautiful our high-resilience (HR) ultra-plush cushioning wrapped in Allure fabric feels, resisting color fading and seasonal mildew to keep your outdoor patio chaise lounge looking like new for years to come.</p>
<ul>
<li>Product Overview</li>
<li>Dimensions:186 x 68 x 58</li>
<li>Features: Adjustable back, hand-woven</li>
<li>Cushion material: Polyester fiber; 100%</li>
<li>Allure fabric is made out of Olefin 100%, UV and mildew-resistant</li>
<li>Reversible zippered cushions with contrasting welting</li>
<li>Rehau woven wicker on rust-proof alumunium frame</li>
<li>1-year limited manufacturer warranty</li>
<li>Weight capacity: 250.0 Lbs</li>
<li>Imported</li>
</ul>",,,1,/p/h/photos.ap-1172_1.jpg,Outdoor Coffee Tables,,,,,Rattan Outdoor Furniture Brighton Outdoor Coffee Tables,,1782,Use config,Use config,Outdoor Coffee Tables,7/1/2014 0:00:00,7/31/2014 0:00:00,Block after Info Column,,931,1,The Brighton Collection,/p/h/photos.ap-1172_1.jpg,Outdoor Coffee Tables,7/15/2014 0:00:00,,,1,2,/p/h/photos.ap-1172_1.jpg,,5/24/2014 20:47:54,outdoor-coffee-tables,outdoor-coffee-tables,4,332,104,82,1,0,82,1,1,1,0,1,1,,1,82,1,82,1,82,1,82,82,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1182_1.jpg,Outdoor Coffee Tables - Right Side View with Model,3,0,,drop_down,color,1,,,0,1,peach,0,#EDDFCC,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1169_1.jpg,Outdoor Coffee Tables - Right Side View,2,0,,,,,,,,,pink,0,#DD95BC,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1232_1.jpg,Outdoor Coffee Tables - Left Side View,1,0,,,,,,,,,blue,0,#56B2DD,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap-1172_1.jpg,Outdoor Coffee Tables,4,1,default,,,,,,,,pink,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,blue,,,
R74B00-139,,Default,simple,Products,Default Category,base,,,,4/24/2014 19:50:04,,,,,"<p>Rattan Outdoor Furniture&rsquo;s Bringhton outdoor patio chaise lounge brings ultimate luxury and incredible durability with this one-of-a-kind uniquely fashioned outdoor patio chaise lounge. Our Bringhton collection features all-weather, powder-coated alumunium framing covered in Rehau, a UV-resistant and weather-resistant resin wicker. See how beautiful our high-resilience (HR) ultra-plush cushioning wrapped in Allure fabric feels, resisting color fading and seasonal mildew to keep your outdoor patio chaise lounge looking like new for years to come.</p>
<ul>
<li>Product Overview</li>
<li>Dimensions:186 x 68 x 58</li>
<li>Features: Adjustable back, hand-woven</li>
<li>Cushion material: Polyester fiber; 100%</li>
<li>Allure fabric is made out of Olefin 100%, UV and mildew-resistant</li>
<li>Reversible zippered cushions with contrasting welting</li>
<li>Rehau woven wicker on rust-proof alumunium frame</li>
<li>1-year limited manufacturer warranty</li>
<li>Weight capacity: 250.0 Lbs</li>
<li>Imported</li>
</ul>",,,1,/p/h/photos.ap-1172_1_1.jpg,Outdoor Daybed,,,,,Rattan Outdoor Furniture Brighton Outdoor Daybed,,1783,Use config,Use config,Outdoor Daybed,7/1/2014 0:00:00,7/31/2014 0:00:00,Block after Info Column,,932,1,The Brighton Collection,/p/h/photos.ap-1172_1_1.jpg,Outdoor Daybed,7/16/2014 0:00:00,,,1,2,/p/h/photos.ap-1172_1_1.jpg,,5/24/2014 20:47:54,outdoor-daybed,outdoor-daybed,4,333,86,83,1,0,83,1,1,1,0,1,1,,1,83,1,83,1,83,1,83,83,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1182.jpg,Outdoor Daybed - Right Side View with Model,3,0,,drop_down,color,1,,,0,1,peach,0,#EDDFCC,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1169.jpg,Outdoor Daybed - Right Side View,2,0,,,,,,,,,pink,0,#DD95BC,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1232.jpg,Outdoor Daybed - Left Side View,1,0,,,,,,,,,blue,0,#56B2DD,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap-1172_1_1.jpg,Outdoor Daybed,4,1,default,,,,,,,,pink,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,blue,,,
R74B88-140,,Default,simple,Products/Chairs,Default Category,base,,,,4/24/2014 19:50:04,,,,,"<p>Rattan Outdoor Furniture&rsquo;s Bringhton outdoor patio chaise lounge brings ultimate luxury and incredible durability with this one-of-a-kind uniquely fashioned outdoor patio chaise lounge. Our Bringhton collection features all-weather, powder-coated alumunium framing covered in Rehau, a UV-resistant and weather-resistant resin wicker. See how beautiful our high-resilience (HR) ultra-plush cushioning wrapped in Allure fabric feels, resisting color fading and seasonal mildew to keep your outdoor patio chaise lounge looking like new for years to come.</p>
<ul>
<li>Product Overview</li>
<li>Dimensions:186 x 68 x 58</li>
<li>Features: Adjustable back, hand-woven</li>
<li>Cushion material: Polyester fiber; 100%</li>
<li>Allure fabric is made out of Olefin 100%, UV and mildew-resistant</li>
<li>Reversible zippered cushions with contrasting welting</li>
<li>Rehau woven wicker on rust-proof alumunium frame</li>
<li>1-year limited manufacturer warranty</li>
<li>Weight capacity: 250.0 Lbs</li>
<li>Imported</li>
</ul>",,,1,/p/h/photos.ap-1172_1.jpg,Outdoor Easy Chair,,,,,Rattan Outdoor Furniture Brighton Outdoor Easy Chair,,1783,Use config,Use config,Outdoor Easy Chair,7/1/2014 0:00:00,7/31/2014 0:00:00,Block after Info Column,,932,1,The Brighton Collection,/p/h/photos.ap-1172_1.jpg,Outdoor Easy Chair,7/16/2014 0:00:00,,,1,2,/p/h/photos.ap-1172_1.jpg,,5/24/2014 20:47:54,outdoor-easy-chair,outdoor-easy-chair,4,333,105,83,1,0,83,1,1,1,0,1,1,,1,83,1,83,1,83,1,83,83,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1182_1.jpg,Outdoor Easy Chair - Right Side View with Model,3,0,,drop_down,color,1,,,0,1,peach,0,#EDDFCC,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1169_1.jpg,Outdoor Easy Chair - Right Side View,2,0,,,,,,,,,pink,0,#DD95BC,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1232_1.jpg,Outdoor Easy Chair - Left Side View,1,0,,,,,,,,,blue,0,#56B2DD,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap-1172_1.jpg,Outdoor Easy Chair,4,1,default,,,,,,,,pink,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,blue,,,
R74B33-141,,Default,simple,Products/Tables,Default Category,base,,,,4/24/2014 19:50:04,,,,,"<p>Rattan Outdoor Furniture&rsquo;s Bringhton outdoor patio chaise lounge brings ultimate luxury and incredible durability with this one-of-a-kind uniquely fashioned outdoor patio chaise lounge. Our Bringhton collection features all-weather, powder-coated alumunium framing covered in Rehau, a UV-resistant and weather-resistant resin wicker. See how beautiful our high-resilience (HR) ultra-plush cushioning wrapped in Allure fabric feels, resisting color fading and seasonal mildew to keep your outdoor patio chaise lounge looking like new for years to come.</p>
<ul>
<li>Product Overview</li>
<li>Dimensions:186 x 68 x 58</li>
<li>Features: Adjustable back, hand-woven</li>
<li>Cushion material: Polyester fiber; 100%</li>
<li>Allure fabric is made out of Olefin 100%, UV and mildew-resistant</li>
<li>Reversible zippered cushions with contrasting welting</li>
<li>Rehau woven wicker on rust-proof alumunium frame</li>
<li>1-year limited manufacturer warranty</li>
<li>Weight capacity: 250.0 Lbs</li>
<li>Imported</li>
</ul>",,,1,/p/h/photos.ap-1172_1_1.jpg,Outdoor End Table,,,,,Rattan Outdoor Furniture Brighton Outdoor End Table,,1784,Use config,Use config,Outdoor End Table,7/1/2014 0:00:00,7/31/2014 0:00:00,Block after Info Column,,933,1,The Brighton Collection,/p/h/photos.ap-1172_1_1.jpg,Outdoor End Table,7/17/2014 0:00:00,,,1,2,/p/h/photos.ap-1172_1_1.jpg,,5/24/2014 20:47:54,outdoor-end-table,outdoor-end-table,4,334,87,84,1,0,84,1,1,1,0,1,1,,1,84,1,84,1,84,1,84,84,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1182.jpg,Outdoor End Table - Right Side View with Model,3,0,,drop_down,color,1,,,0,1,peach,0,#EDDFCC,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1169.jpg,Outdoor End Table - Right Side View,2,0,,,,,,,,,pink,0,#DD95BC,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1232.jpg,Outdoor End Table - Left Side View,1,0,,,,,,,,,blue,0,#56B2DD,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap-1172_1_1.jpg,Outdoor End Table,4,1,default,,,,,,,,pink,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,blue,,,
R74B33-142,,Default,simple,Products/Tables,Default Category,base,,,,4/24/2014 19:50:04,,,,,"<p>Rattan Outdoor Furniture&rsquo;s Bringhton outdoor patio chaise lounge brings ultimate luxury and incredible durability with this one-of-a-kind uniquely fashioned outdoor patio chaise lounge. Our Bringhton collection features all-weather, powder-coated alumunium framing covered in Rehau, a UV-resistant and weather-resistant resin wicker. See how beautiful our high-resilience (HR) ultra-plush cushioning wrapped in Allure fabric feels, resisting color fading and seasonal mildew to keep your outdoor patio chaise lounge looking like new for years to come.</p>
<ul>
<li>Product Overview</li>
<li>Dimensions:186 x 68 x 58</li>
<li>Features: Adjustable back, hand-woven</li>
<li>Cushion material: Polyester fiber; 100%</li>
<li>Allure fabric is made out of Olefin 100%, UV and mildew-resistant</li>
<li>Reversible zippered cushions with contrasting welting</li>
<li>Rehau woven wicker on rust-proof alumunium frame</li>
<li>1-year limited manufacturer warranty</li>
<li>Weight capacity: 250.0 Lbs</li>
<li>Imported</li>
</ul>",,,1,/p/h/photos.ap-1172_1.jpg,Outdoor End Tables,,,,,Rattan Outdoor Furniture Brighton Outdoor End Tables,,1784,Use config,Use config,Outdoor End Tables,7/1/2014 0:00:00,7/31/2014 0:00:00,Block after Info Column,,933,1,The Brighton Collection,/p/h/photos.ap-1172_1.jpg,Outdoor End Tables,7/17/2014 0:00:00,,,1,2,/p/h/photos.ap-1172_1.jpg,,5/24/2014 20:47:54,outdoor-end-tables,outdoor-end-tables,4,334,106,84,1,0,84,1,1,1,0,1,1,,1,84,1,84,1,84,1,84,84,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1182_1.jpg,Outdoor End Tables - Right Side View with Model,3,0,,drop_down,color,1,,,0,1,peach,0,#EDDFCC,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1169_1.jpg,Outdoor End Tables - Right Side View,2,0,,,,,,,,,pink,0,#DD95BC,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1232_1.jpg,Outdoor End Tables - Left Side View,1,0,,,,,,,,,blue,0,#56B2DD,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap-1172_1.jpg,Outdoor End Tables,4,1,default,,,,,,,,pink,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,default,,,,,,,,blue,,,
R74B00-142,,Default,simple,Products,Default Category,base,,,,4/24/2014 19:50:04,,,,,"<p>Rattan Outdoor Furniture&rsquo;s Bringhton outdoor patio chaise lounge brings ultimate luxury and incredible durability with this one-of-a-kind uniquely fashioned outdoor patio chaise lounge. Our Bringhton collection features all-weather, powder-coated alumunium framing covered in Rehau, a UV-resistant and weather-resistant resin wicker. See how beautiful our high-resilience (HR) ultra-plush cushioning wrapped in Allure fabric feels, resisting color fading and seasonal mildew to keep your outdoor patio chaise lounge looking like new for years to come.</p>
<ul>
<li>Product Overview</li>
<li>Dimensions:186 x 68 x 58</li>
<li>Features: Adjustable back, hand-woven</li>
<li>Cushion material: Polyester fiber; 100%</li>
<li>Allure fabric is made out of Olefin 100%, UV and mildew-resistant</li>
<li>Reversible zippered cushions with contrasting welting</li>
<li>Rehau woven wicker on rust-proof alumunium frame</li>
<li>1-year limited manufacturer warranty</li>
<li>Weight capacity: 250.0 Lbs</li>
<li>Imported</li>
</ul>",,,1,/p/h/photos.ap-1172_1_1.jpg,Outdoor Essentials,,,,,Rattan Outdoor Furniture Brighton Outdoor Essentials,,1785,Use config,Use config,Outdoor Essentials,7/1/2014 0:00:00,7/31/2014 0:00:00,Block after Info Column,,934,1,The Brighton Collection,/p/h/photos.ap-1172_1_1.jpg,Outdoor Essentials,7/18/2014 0:00:00,,,1,2,/p/h/photos.ap-1172_1_1.jpg,,5/24/2014 20:47:54,outdoor-essentials,outdoor-essentials,4,335,88,85,1,0,85,1,1,1,0,1,1,,1,85,1,85,1,85,1,85,85,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1182.jpg,Outdoor Essentials - Right Side View with Model,3,0,,drop_down,color,1,,,0,1,peach,0,#EDDFCC,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1169.jpg,Outdoor Essentials - Right Side View,2,0,,,,,,,,,pink,0,#DD95BC,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap_1232.jpg,Outdoor Essentials - Left Side View,1,0,,,,,,,,,blue,0,#56B2DD,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/p/h/photos.ap-1172_1_1.jpg,Outdoor Essentials,4,1,default,,,,,,,,pink,,,
